Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity
1228013,3,5/12/2018,5/19/2018,1232975,0,1698,1
1228014,1,5/12/2018,,616327,12,114,5
1228014,2,5/12/2018,,616327,12,1329,1
1228014,3,5/12/2018,,616327,12,1067,6
1228014,4,5/12/2018,,616327,12,75,1
1228014,5,5/12/2018,,616327,12,351,1
1228014,6,5/12/2018,,616327,12,448,1
1228014,7,5/12/2018,,616327,12,558,2
1228015,1,5/12/2018,,221924,10,490,2
1228016,1,5/12/2018,,85804,6,1652,3
1228016,2,5/12/2018,,85804,6,146,2
1228017,1,5/12/2018,,926578,39,1702,3
1228017,2,5/12/2018,,926578,39,2267,5
1228017,3,5/12/2018,,926578,39,691,3
1228018,1,5/12/2018,,732008,30,1344,1
1228019,1,5/12/2018,5/16/2018,1057055,0,1604,4
1228019,2,5/12/2018,5/16/2018,1057055,0,1648,1
1228019,3,5/12/2018,5/16/2018,1057055,0,1648,1
1228021,1,5/12/2018,,1346496,50,429,2
1228021,2,5/12/2018,,1346496,50,1522,4
1228024,1,5/12/2018,,1261825,61,1703,6
1228025,1,5/12/2018,,558163,19,93,5
1229000,1,5/13/2018,,64511,6,1579,1
1229001,1,5/13/2018,,1865468,57,114,1
1229001,2,5/13/2018,,1865468,57,1673,4
1230000,1,5/14/2018,,1501626,47,1406,3
1230000,2,5/14/2018,,1501626,47,1496,7
1230000,3,5/14/2018,,1501626,47,945,1
1230000,4,5/14/2018,,1501626,47,2097,4
1230000,5,5/14/2018,,1501626,47,1500,4
1230000,6,5/14/2018,,1501626,47,1780,1
1230000,7,5/14/2018,,1501626,47,465,5
1230001,1,5/14/2018,,265326,8,169,3
1230002,1,5/14/2018,5/18/2018,318980,0,1,1
1230003,1,5/14/2018,,418091,24,383,1
1230004,1,5/14/2018,5/21/2018,424711,0,1606,4
1230005,1,5/14/2018,5/18/2018,75976,0,1606,7
1230005,2,5/14/2018,5/18/2018,75976,0,226,2
1230005,3,5/14/2018,5/18/2018,75976,0,55,2
1230005,4,5/14/2018,5/18/2018,75976,0,1785,1
1230006,1,5/14/2018,,27492,5,1659,9
1230006,2,5/14/2018,,27492,5,1216,1
1230006,3,5/14/2018,,27492,5,1844,1
1230007,1,5/14/2018,,1878446,61,1603,2
1230007,2,5/14/2018,,1878446,61,424,3
1230007,3,5/14/2018,,1878446,61,137,2
1230007,4,5/14/2018,,1878446,61,445,2
1230007,5,5/14/2018,,1878446,61,1035,2
1230008,1,5/14/2018,,1950674,43,1539,7
1230009,1,5/14/2018,,1654095,57,2110,3
1230009,2,5/14/2018,,1654095,57,1476,1
1230009,3,5/14/2018,,1654095,57,2086,1
1230009,4,5/14/2018,,1654095,57,58,5
1230010,1,5/14/2018,,492040,23,1260,1
1230010,2,5/14/2018,,492040,23,2085,1
1230010,3,5/14/2018,,492040,23,1585,2
1230010,4,5/14/2018,,492040,23,2098,3
1230011,1,5/14/2018,,1670689,59,1034,1
1231000,1,5/15/2018,,1417165,63,95,3
1231001,1,5/15/2018,,17412,6,2425,4
1231002,1,5/15/2018,,1367800,45,75,3
1231003,1,5/15/2018,,883000,32,1643,6
1231003,2,5/15/2018,,883000,32,399,3
1231003,3,5/15/2018,,883000,32,2506,8
1231003,4,5/15/2018,,883000,32,88,2
1231004,1,5/15/2018,5/20/2018,851890,0,1721,3
1231004,2,5/15/2018,5/20/2018,851890,0,53,1
1231004,3,5/15/2018,5/20/2018,851890,0,1768,3
1231004,4,5/15/2018,5/20/2018,851890,0,1441,2
1231005,1,5/15/2018,,1119822,40,1265,2
1231006,1,5/15/2018,,718876,29,940,4
1231006,2,5/15/2018,,718876,29,2010,2
1231007,1,5/15/2018,,1208615,61,1592,1
1231008,1,5/15/2018,,442699,20,1578,4
1231008,2,5/15/2018,,442699,20,69,3
1231008,3,5/15/2018,,442699,20,1357,6
1231009,1,5/15/2018,,1134929,42,1554,1
1231009,2,5/15/2018,,1134929,42,446,4
1231009,3,5/15/2018,,1134929,42,181,9
1231009,4,5/15/2018,,1134929,42,93,2
1231011,1,5/15/2018,,1996019,57,1564,2
1231011,2,5/15/2018,,1996019,57,1803,1
1231011,3,5/15/2018,,1996019,57,1287,1
1231011,4,5/15/2018,,1996019,57,1444,4
1231011,5,5/15/2018,,1996019,57,421,3
1231011,6,5/15/2018,,1996019,57,355,3
1231012,1,5/15/2018,,924030,36,1165,2
1231013,1,5/15/2018,,1240776,47,1587,1
1231013,2,5/15/2018,,1240776,47,496,4
1231013,3,5/15/2018,,1240776,47,1763,2
1231014,1,5/15/2018,,311805,8,103,7
1231014,2,5/15/2018,,311805,8,1678,4
1231014,3,5/15/2018,,311805,8,57,1
1231015,1,5/15/2018,5/19/2018,1736614,0,496,3
1231015,2,5/15/2018,5/19/2018,1736614,0,68,2
1232001,1,5/16/2018,,2065817,47,2514,4
1232001,2,5/16/2018,,2065817,47,82,1
1232001,3,5/16/2018,,2065817,47,1182,4
1232001,4,5/16/2018,,2065817,47,54,4
1232002,1,5/16/2018,,1072272,41,1458,3
1232002,2,5/16/2018,,1072272,41,1449,1
1232002,3,5/16/2018,,1072272,41,1633,1
1232002,4,5/16/2018,,1072272,41,1024,2
1232002,5,5/16/2018,,1072272,41,538,3
1232003,1,5/16/2018,,1904946,54,2091,1
1232004,1,5/16/2018,5/20/2018,873197,0,184,6
1232004,2,5/16/2018,5/20/2018,873197,0,145,3
1232005,1,5/16/2018,,466333,19,1611,5
1232006,1,5/16/2018,,1256108,65,167,3
1232006,2,5/16/2018,,1256108,65,675,1
1232007,1,5/16/2018,,1710657,61,65,2
1232007,2,5/16/2018,,1710657,61,1589,1
1232007,3,5/16/2018,,1710657,61,2124,1
1232008,1,5/16/2018,,1201045,47,23,3
1232008,3,5/16/2018,,1201045,47,2490,10
1232009,1,5/16/2018,5/20/2018,1924461,0,10,1
1232010,1,5/16/2018,,194359,4,2102,1
1232010,2,5/16/2018,,194359,4,446,1
1232010,3,5/16/2018,,194359,4,1359,4
1232011,1,5/16/2018,,1150012,40,763,3
1232012,1,5/16/2018,,1652808,53,1106,1
1232012,2,5/16/2018,,1652808,53,1502,1
1232013,1,5/16/2018,,213636,9,1659,1
1232013,2,5/16/2018,,213636,9,1586,1
1232013,3,5/16/2018,,213636,9,1596,1
1232014,1,5/16/2018,5/19/2018,1780459,0,429,3
1232014,2,5/16/2018,5/19/2018,1780459,0,663,1
1232014,3,5/16/2018,5/19/2018,1780459,0,1643,3
1232015,1,5/16/2018,,556220,20,67,8
1232015,2,5/16/2018,,556220,20,605,5
1232015,3,5/16/2018,,556220,20,1694,3
1232015,4,5/16/2018,,556220,20,105,2
1232015,5,5/16/2018,,556220,20,106,1
1232015,6,5/16/2018,,556220,20,1545,6
1232015,7,5/16/2018,,556220,20,1633,1
1232016,1,5/16/2018,,1588014,47,1641,2
1232016,2,5/16/2018,,1588014,47,1541,4
1232016,3,5/16/2018,,1588014,47,1417,3
1232017,1,5/16/2018,,1618921,59,1810,3
1232017,2,5/16/2018,,1618921,59,41,6
1232018,1,5/16/2018,5/22/2018,207552,0,1648,2
1232018,2,5/16/2018,5/22/2018,207552,0,1442,2
1232018,3,5/16/2018,5/22/2018,207552,0,1051,1
1232018,4,5/16/2018,5/22/2018,207552,0,1226,3
1232018,5,5/16/2018,5/22/2018,207552,0,1463,1
1232019,1,5/16/2018,,1440047,48,1571,4
1233000,1,5/17/2018,,1720112,63,1119,3
1233000,2,5/17/2018,,1720112,63,29,3
1233001,1,5/17/2018,,1851698,61,2093,7
1233001,2,5/17/2018,,1851698,61,1678,1
1233002,1,5/17/2018,,7109,1,59,3
1233002,2,5/17/2018,,7109,1,1703,5
1233003,1,5/17/2018,,543834,20,1763,3
1233004,1,5/17/2018,,196288,4,164,3
1233004,2,5/17/2018,,196288,4,563,3
1233004,3,5/17/2018,,196288,4,1637,6
1233004,4,5/17/2018,,196288,4,1157,1
1233004,5,5/17/2018,,196288,4,75,5
1233004,6,5/17/2018,,196288,4,1769,1
1233005,1,5/17/2018,,162300,5,669,1
1233005,2,5/17/2018,,162300,5,742,4
1233005,3,5/17/2018,,162300,5,1281,1
1233005,4,5/17/2018,,162300,5,292,1
1233005,5,5/17/2018,,162300,5,2123,4
1233005,6,5/17/2018,,162300,5,455,1
1233005,7,5/17/2018,,162300,5,1767,4
1233006,1,5/17/2018,,1959272,66,1564,3
1233006,2,5/17/2018,,1959272,66,546,3
1233006,3,5/17/2018,,1959272,66,481,1
1233006,4,5/17/2018,,1959272,66,2115,1
1233007,1,5/17/2018,,1399330,65,448,1
1233007,2,5/17/2018,,1399330,65,1703,1
1233007,3,5/17/2018,,1399330,65,1880,1
1233007,4,5/17/2018,,1399330,65,1541,1
1233007,5,5/17/2018,,1399330,65,2092,1
1233007,6,5/17/2018,,1399330,65,1795,4
1233007,7,5/17/2018,,1399330,65,1548,4
1233008,1,5/17/2018,,1021727,41,928,1
1233008,2,5/17/2018,,1021727,41,1936,2
1233009,1,5/17/2018,,1813998,61,1655,7
1233009,2,5/17/2018,,1813998,61,2364,2
1233009,3,5/17/2018,,1813998,61,8,2
1233010,1,5/17/2018,5/21/2018,1081604,0,1725,8
1233010,2,5/17/2018,5/21/2018,1081604,0,1216,3
1233011,1,5/17/2018,,382539,9,13,6
1233012,1,5/17/2018,5/22/2018,2082335,0,1666,8
1233012,2,5/17/2018,5/22/2018,2082335,0,1090,3
1233012,3,5/17/2018,5/22/2018,2082335,0,1213,2
1233013,1,5/17/2018,,1094276,39,420,7
1233013,2,5/17/2018,,1094276,39,2200,2
1233014,1,5/17/2018,,1317281,44,71,3
1233014,2,5/17/2018,,1317281,44,27,6
1233014,4,5/17/2018,,1317281,44,369,1
1233014,5,5/17/2018,,1317281,44,10,3
1233014,7,5/17/2018,,1317281,44,87,4
1233015,1,5/17/2018,,793686,30,52,1
1233016,1,5/17/2018,,568333,24,1468,1
1233016,2,5/17/2018,,568333,24,1674,3
1233017,1,5/17/2018,,1415490,53,1393,1
1233018,1,5/17/2018,,817645,34,1474,1
1233018,2,5/17/2018,,817645,34,1616,2
1233019,1,5/17/2018,,1442626,50,106,1
1233019,2,5/17/2018,,1442626,50,1636,1
1233019,3,5/17/2018,,1442626,50,1126,8
1233019,4,5/17/2018,,1442626,50,965,3
1233019,5,5/17/2018,,1442626,50,40,5
1233020,1,5/17/2018,,780974,30,1624,1
1233020,2,5/17/2018,,780974,30,435,3
1233020,3,5/17/2018,,780974,30,1700,4
1233020,4,5/17/2018,,780974,30,1603,1
1233021,1,5/17/2018,,727109,30,2062,2
1233021,2,5/17/2018,,727109,30,435,1
1233022,1,5/17/2018,,1958662,59,840,3
1233022,2,5/17/2018,,1958662,59,1460,3
1234000,1,5/18/2018,,1241140,51,421,3
1234000,2,5/18/2018,,1241140,51,454,2
1234001,1,5/18/2018,,2069956,48,1675,4
1234001,2,5/18/2018,,2069956,48,1573,7
1234001,3,5/18/2018,,2069956,48,363,2
1234002,1,5/18/2018,,450600,23,1365,2
1234002,2,5/18/2018,,450600,23,1681,6
1234002,3,5/18/2018,,450600,23,1610,2
1234003,1,5/18/2018,,1765324,51,1572,1
1234004,1,5/18/2018,,1385828,44,1381,10
1234005,1,5/18/2018,,761177,30,543,6
1234006,1,5/18/2018,5/22/2018,1324842,0,1670,3
1234006,2,5/18/2018,5/22/2018,1324842,0,17,3
1234007,1,5/18/2018,,1293219,57,873,7
1234008,1,5/18/2018,,1190513,37,1593,1
1234008,2,5/18/2018,,1190513,37,1684,9
1234009,1,5/18/2018,,1284244,63,11,6
1234010,1,5/18/2018,,1466537,50,399,1
1234011,1,5/18/2018,,1179746,38,1579,1
1234011,2,5/18/2018,,1179746,38,1594,1
1234011,3,5/18/2018,,1179746,38,57,1
1234011,4,5/18/2018,,1179746,38,183,7
1234011,5,5/18/2018,,1179746,38,2181,5
1234011,6,5/18/2018,,1179746,38,1968,4
1234011,7,5/18/2018,,1179746,38,2115,5
1234012,1,5/18/2018,,435697,24,1589,4
1234013,1,5/18/2018,,1286602,65,23,3
1234014,1,5/18/2018,5/25/2018,701397,0,91,5
1234014,3,5/18/2018,5/25/2018,701397,0,369,1
1234014,4,5/18/2018,5/25/2018,701397,0,153,8
1234015,1,5/18/2018,5/21/2018,1375827,0,1616,3
1234015,2,5/18/2018,5/21/2018,1375827,0,1050,2
1234015,3,5/18/2018,5/21/2018,1375827,0,1167,6
1234015,4,5/18/2018,5/21/2018,1375827,0,365,2
1235000,1,5/19/2018,5/23/2018,250884,0,484,1
1235000,2,5/19/2018,5/23/2018,250884,0,1646,7
1235000,3,5/19/2018,5/23/2018,250884,0,1445,2
1235000,4,5/19/2018,5/23/2018,250884,0,471,2
1235001,1,5/19/2018,,1204568,65,1193,3
1235001,2,5/19/2018,,1204568,65,1539,1
1235002,1,5/19/2018,,1432652,64,1255,1
1235002,2,5/19/2018,,1432652,64,1579,1
1235003,1,5/19/2018,5/25/2018,1924622,0,93,1
1235003,2,5/19/2018,5/25/2018,1924622,0,2091,4
1235004,1,5/19/2018,5/23/2018,752186,0,419,5
1235005,1,5/19/2018,,507581,22,1317,3
1235005,2,5/19/2018,,507581,22,1724,4
1235006,1,5/19/2018,,1954452,50,1535,1
1235006,2,5/19/2018,,1954452,50,2489,4
1235006,3,5/19/2018,,1954452,50,1179,4
1235006,4,5/19/2018,,1954452,50,1600,3
1235006,5,5/19/2018,,1954452,50,454,4
1235006,6,5/19/2018,,1954452,50,1704,7
1235007,1,5/19/2018,,1156077,38,734,1
1235007,2,5/19/2018,,1156077,38,300,5
1235007,3,5/19/2018,,1156077,38,108,3
1235008,1,5/19/2018,5/25/2018,1517642,0,1429,1
1235009,1,5/19/2018,,444807,23,445,6
1235009,2,5/19/2018,,444807,23,973,1
1235010,1,5/19/2018,,763033,30,638,3
1235010,2,5/19/2018,,763033,30,1503,2
1235010,3,5/19/2018,,763033,30,1228,3
1235010,4,5/19/2018,,763033,30,422,1
1235011,1,5/19/2018,,265712,8,62,1
1235011,2,5/19/2018,,265712,8,416,4
1235011,3,5/19/2018,,265712,8,832,3
1235012,1,5/19/2018,5/25/2018,1635374,0,1618,2
1235012,2,5/19/2018,5/25/2018,1635374,0,985,6
1235013,1,5/19/2018,,1073964,38,1470,2
1235013,2,5/19/2018,,1073964,38,1705,3
1235013,3,5/19/2018,,1073964,38,562,3
1235013,4,5/19/2018,,1073964,38,1861,3
1235014,1,5/19/2018,,769090,30,1644,1
1235015,1,5/19/2018,,993981,36,1584,7
1235015,2,5/19/2018,,993981,36,1279,2
1235015,3,5/19/2018,,993981,36,572,1
1235016,1,5/19/2018,,1371777,65,1645,4
1235017,1,5/19/2018,,140972,4,1754,6
1235017,2,5/19/2018,,140972,4,874,5
1235017,3,5/19/2018,,140972,4,681,3
1235017,4,5/19/2018,,140972,4,1437,2
1235017,5,5/19/2018,,140972,4,52,1
1235017,6,5/19/2018,,140972,4,435,2
1235017,7,5/19/2018,,140972,4,1626,2
1235018,1,5/19/2018,,2021107,54,1323,2
1235018,2,5/19/2018,,2021107,54,445,3
1235019,1,5/19/2018,5/24/2018,450469,0,1706,3
1235020,1,5/19/2018,,212119,8,286,2
1235020,2,5/19/2018,,212119,8,2089,7
1235021,1,5/19/2018,,1223048,53,416,2
1235021,2,5/19/2018,,1223048,53,1416,2
1235021,3,5/19/2018,,1223048,53,1640,7
1235023,1,5/19/2018,,1011663,36,963,4
1235023,2,5/19/2018,,1011663,36,1080,6
1235023,3,5/19/2018,,1011663,36,1616,3
1235024,1,5/19/2018,5/25/2018,266399,0,693,1
1235025,1,5/19/2018,,781703,29,49,4
1235026,1,5/19/2018,,553365,24,1457,2
1235026,2,5/19/2018,,553365,24,1955,7
1235026,3,5/19/2018,,553365,24,2098,6
1235026,4,5/19/2018,,553365,24,1458,4
1235027,1,5/19/2018,,1128994,39,1552,1
1235027,2,5/19/2018,,1128994,39,649,3
1236000,1,5/20/2018,,322907,9,737,4
1236001,1,5/20/2018,,1624323,45,417,1
1236001,2,5/20/2018,,1624323,45,454,5
1237000,1,5/21/2018,5/25/2018,1150193,0,1446,6
1237001,1,5/21/2018,5/24/2018,1968385,0,1617,10
1237001,2,5/21/2018,5/24/2018,1968385,0,450,3
1237001,3,5/21/2018,5/24/2018,1968385,0,1677,2
1237002,1,5/21/2018,,468046,20,556,2
1237002,2,5/21/2018,,468046,20,536,4
1237003,1,5/21/2018,,1913981,48,454,2
1237003,2,5/21/2018,,1913981,48,1391,1
1237003,3,5/21/2018,,1913981,48,448,2
1237004,1,5/21/2018,5/27/2018,1684157,0,1595,2
1237004,2,5/21/2018,5/27/2018,1684157,0,1608,1
1237004,3,5/21/2018,5/27/2018,1684157,0,485,2
1237005,1,5/21/2018,,1190196,36,2077,1
1237006,1,5/21/2018,,1402836,63,2091,7
1237007,1,5/21/2018,,1918030,48,418,5
1237008,1,5/21/2018,5/24/2018,1345643,0,1430,1
1237008,2,5/21/2018,5/24/2018,1345643,0,427,8
1237010,1,5/21/2018,,393097,8,1601,5
1237011,1,5/21/2018,,660527,14,1654,1
1237011,2,5/21/2018,,660527,14,1702,7
1238000,1,5/22/2018,,1972249,63,495,4
1238000,2,5/22/2018,,1972249,63,432,1
1238000,3,5/22/2018,,1972249,63,73,2
1238000,4,5/22/2018,,1972249,63,84,1
1238001,1,5/22/2018,,996494,36,450,3
1238001,2,5/22/2018,,996494,36,432,6
1238003,1,5/22/2018,,2001745,54,2350,3
1238004,1,5/22/2018,,605471,16,473,3
1238004,2,5/22/2018,,605471,16,1033,7
1238005,1,5/22/2018,,156814,4,1597,2
1238005,2,5/22/2018,,156814,4,114,4
1238006,1,5/22/2018,,1720029,57,1840,7
1238006,2,5/22/2018,,1720029,57,1572,6
1238006,3,5/22/2018,,1720029,57,105,3
1238006,4,5/22/2018,,1720029,57,2092,6
1238007,1,5/22/2018,,1234718,63,1716,3
1238007,2,5/22/2018,,1234718,63,1514,4
1238007,3,5/22/2018,,1234718,63,438,8
1238007,4,5/22/2018,,1234718,63,1469,1
1238007,5,5/22/2018,,1234718,63,879,5
1238008,1,5/22/2018,,1477324,64,1451,2
1238008,2,5/22/2018,,1477324,64,1562,1
1238009,1,5/22/2018,,1174179,37,1462,2
1238009,2,5/22/2018,,1174179,37,1523,2
1238009,3,5/22/2018,,1174179,37,456,1
1238010,1,5/22/2018,,1568116,45,1577,4
1238010,2,5/22/2018,,1568116,45,2010,4
1238010,3,5/22/2018,,1568116,45,55,6
1238011,1,5/22/2018,5/27/2018,1566670,0,105,1
1238012,1,5/22/2018,,1767794,57,451,1
1238012,2,5/22/2018,,1767794,57,1423,5
1238012,3,5/22/2018,,1767794,57,2507,2
1238013,1,5/22/2018,,253632,8,339,4
1238015,1,5/22/2018,,998374,40,1260,2
1238015,2,5/22/2018,,998374,40,503,1
1238015,3,5/22/2018,,998374,40,1660,1
1238015,4,5/22/2018,,998374,40,442,7
1238015,5,5/22/2018,,998374,40,105,7
1238015,6,5/22/2018,,998374,40,1225,1
1238015,7,5/22/2018,,998374,40,497,2
1239000,1,5/23/2018,5/27/2018,1585149,0,2138,9
1239001,1,5/23/2018,5/25/2018,1939321,0,2043,7
1239002,1,5/23/2018,,126852,4,1641,6
1239002,2,5/23/2018,,126852,4,2489,1
1239002,3,5/23/2018,,126852,4,415,2
1239002,4,5/23/2018,,126852,4,2057,4
1239003,1,5/23/2018,,399145,9,57,2
1239003,2,5/23/2018,,399145,9,632,4
1239003,3,5/23/2018,,399145,9,1984,1
1239004,1,5/23/2018,5/29/2018,1865362,0,2508,3
1239004,2,5/23/2018,5/29/2018,1865362,0,420,6
1239005,1,5/23/2018,5/25/2018,1690713,0,1586,4
1239005,2,5/23/2018,5/25/2018,1690713,0,1597,2
1239005,3,5/23/2018,5/25/2018,1690713,0,1860,2
1239007,1,5/23/2018,,1614592,43,1739,4
1239007,2,5/23/2018,,1614592,43,965,3
1239007,3,5/23/2018,,1614592,43,9,1
1239008,1,5/23/2018,,1473090,44,592,2
1239010,1,5/23/2018,,1300132,56,1409,1
1239010,2,5/23/2018,,1300132,56,1629,2
1239010,3,5/23/2018,,1300132,56,411,4
1239010,4,5/23/2018,,1300132,56,2361,4
1239012,1,5/23/2018,,2027276,45,2172,9
1239012,2,5/23/2018,,2027276,45,394,2
1239013,1,5/23/2018,,1634029,47,1051,2
1239013,2,5/23/2018,,1634029,47,1608,2
1239013,3,5/23/2018,,1634029,47,1232,2
1239013,4,5/23/2018,,1634029,47,188,4
1239013,5,5/23/2018,,1634029,47,1511,6
1239013,6,5/23/2018,,1634029,47,59,1
1239014,1,5/23/2018,,939948,40,1286,7
1239014,2,5/23/2018,,939948,40,1620,2
1239014,3,5/23/2018,,939948,40,25,8
1239015,1,5/23/2018,5/27/2018,1827075,0,1918,2
1239015,2,5/23/2018,5/27/2018,1827075,0,342,1
1239016,1,5/23/2018,5/27/2018,1001649,0,426,3
1239017,1,5/23/2018,,385817,10,2101,7
1239018,1,5/23/2018,,1518437,64,423,2
1239018,2,5/23/2018,,1518437,64,657,1
1239018,3,5/23/2018,,1518437,64,1639,1
1239018,4,5/23/2018,,1518437,64,1726,1
1239018,5,5/23/2018,,1518437,64,1324,2
1240001,1,5/24/2018,,468359,20,1239,7
1240001,2,5/24/2018,,468359,20,2227,1
1240001,3,5/24/2018,,468359,20,1639,2
1240002,1,5/24/2018,,1843318,44,1469,7
1240003,1,5/24/2018,,1214274,57,627,2
1240003,2,5/24/2018,,1214274,57,1364,3
1240003,3,5/24/2018,,1214274,57,1804,2
1240004,1,5/24/2018,5/30/2018,1664688,0,111,3
1240004,2,5/24/2018,5/30/2018,1664688,0,1504,5
1240004,3,5/24/2018,5/30/2018,1664688,0,998,1
1240004,4,5/24/2018,5/30/2018,1664688,0,1676,2
1240004,5,5/24/2018,5/30/2018,1664688,0,1816,1
1240005,1,5/24/2018,5/26/2018,607852,0,681,3
1240005,2,5/24/2018,5/26/2018,607852,0,1898,1
1240005,3,5/24/2018,5/26/2018,607852,0,2512,2
1240005,4,5/24/2018,5/26/2018,607852,0,418,1
1240005,5,5/24/2018,5/26/2018,607852,0,91,7
1240006,1,5/24/2018,,1163149,39,103,4
1240006,2,5/24/2018,,1163149,39,1585,2
1240006,3,5/24/2018,,1163149,39,739,2
1240007,1,5/24/2018,,1326094,63,1497,3
1240007,2,5/24/2018,,1326094,63,1702,2
1240008,1,5/24/2018,,1135250,41,1760,5
1240008,2,5/24/2018,,1135250,41,1580,1
1240008,3,5/24/2018,,1135250,41,2045,4
1240009,1,5/24/2018,5/26/2018,737021,0,1386,1
1240010,1,5/24/2018,,1553334,47,47,2
1240010,2,5/24/2018,,1553334,47,1982,1
1240010,3,5/24/2018,,1553334,47,1586,1
1240011,1,5/24/2018,,1312510,44,2082,2
1240011,2,5/24/2018,,1312510,44,84,1
1240011,3,5/24/2018,,1312510,44,1531,2
1240012,1,5/24/2018,,1610770,48,599,10
1240012,2,5/24/2018,,1610770,48,92,4
1240014,1,5/24/2018,5/30/2018,1262414,0,1707,1
1240014,2,5/24/2018,5/30/2018,1262414,0,1542,3
1240014,3,5/24/2018,5/30/2018,1262414,0,13,2
1240015,1,5/24/2018,,1019974,37,862,2
1240015,2,5/24/2018,,1019974,37,425,2
1240018,1,5/24/2018,,1448778,54,98,6
1240018,2,5/24/2018,,1448778,54,2123,6
1240018,3,5/24/2018,,1448778,54,2114,2
1240018,4,5/24/2018,,1448778,54,1590,7
1240019,1,5/24/2018,,700354,29,481,4
1240019,2,5/24/2018,,700354,29,2517,10
1240020,1,5/24/2018,,599044,24,1655,3
1240021,1,5/24/2018,,1730150,47,177,3
1240021,2,5/24/2018,,1730150,47,73,6
1240021,3,5/24/2018,,1730150,47,534,2
1240022,1,5/24/2018,,357853,9,1503,3
1241000,1,5/25/2018,,1337241,47,2107,1
1241000,2,5/25/2018,,1337241,47,1585,1
1241000,3,5/25/2018,,1337241,47,1821,3
1241000,4,5/25/2018,,1337241,47,1509,5
1241000,5,5/25/2018,,1337241,47,443,1
1241000,6,5/25/2018,,1337241,47,40,1
1241001,1,5/25/2018,,2238,5,1639,3
1241002,1,5/25/2018,,1179492,40,1836,5
1241002,2,5/25/2018,,1179492,40,102,7
1241003,1,5/25/2018,5/30/2018,1592095,0,1566,5
1241003,2,5/25/2018,5/30/2018,1592095,0,1612,1
1241003,3,5/25/2018,5/30/2018,1592095,0,1683,4
1241003,4,5/25/2018,5/30/2018,1592095,0,1363,1
1241004,1,5/25/2018,,1206405,44,913,1
1241004,2,5/25/2018,,1206405,44,563,1
1241004,3,5/25/2018,,1206405,44,134,2
1241004,4,5/25/2018,,1206405,44,1600,1
1241005,1,5/25/2018,,1539041,47,113,2
1241005,2,5/25/2018,,1539041,47,257,3
1241006,1,5/25/2018,,883569,32,970,3
1241007,1,5/25/2018,,1132629,36,1293,2
1241007,2,5/25/2018,,1132629,36,1699,2
1241007,3,5/25/2018,,1132629,36,51,3
1241007,4,5/25/2018,,1132629,36,1125,6
1241009,1,5/25/2018,,162181,5,1437,6
1241010,1,5/25/2018,,23203,6,580,1
1241010,2,5/25/2018,,23203,6,445,2
1241011,1,5/25/2018,,2033219,57,482,3
1241011,2,5/25/2018,,2033219,57,900,3
1241011,3,5/25/2018,,2033219,57,2115,4
1241012,1,5/25/2018,,1442830,63,1527,9
1241013,1,5/25/2018,,905730,36,1104,4
1241015,1,5/25/2018,,1152536,41,1791,3
1241015,2,5/25/2018,,1152536,41,2091,1
1241015,3,5/25/2018,,1152536,41,100,1
1242000,1,5/26/2018,,324541,9,1456,4
1242000,2,5/26/2018,,324541,9,2474,10
1242000,3,5/26/2018,,324541,9,87,1
1242001,1,5/26/2018,6/1/2018,1580459,0,213,1
1242003,1,5/26/2018,5/30/2018,400856,0,1295,4
1242003,2,5/26/2018,5/30/2018,400856,0,1635,2
1242004,1,5/26/2018,,730928,30,1688,2
1242004,2,5/26/2018,,730928,30,1644,6
1242004,3,5/26/2018,,730928,30,1504,3
1242005,1,5/26/2018,,373334,9,494,7
1242006,1,5/26/2018,,1915783,45,2106,3
1242006,2,5/26/2018,,1915783,45,1420,7
1242006,3,5/26/2018,,1915783,45,639,2
1242008,1,5/26/2018,5/29/2018,585598,0,1952,4
1242010,1,5/26/2018,,765949,30,982,3
1242010,2,5/26/2018,,765949,30,2489,4
1242010,3,5/26/2018,,765949,30,103,3
1242010,4,5/26/2018,,765949,30,1700,2
1242011,1,5/26/2018,,1751015,54,1125,1
1242012,1,5/26/2018,,284716,8,1570,3
1242013,1,5/26/2018,,744822,29,1551,3
1242013,2,5/26/2018,,744822,29,1645,2
1242014,1,5/26/2018,5/31/2018,400009,0,53,1
1242015,1,5/26/2018,6/5/2018,755462,0,1817,2
1242017,1,5/26/2018,5/30/2018,1345382,0,109,1
1242018,1,5/26/2018,,1546927,61,1667,2
1242018,2,5/26/2018,,1546927,61,72,1
1242018,3,5/26/2018,,1546927,61,1273,2
1242019,1,5/26/2018,,440537,23,2109,1
1242019,2,5/26/2018,,440537,23,1627,5
1242020,1,5/26/2018,,555903,24,1683,5
1242020,2,5/26/2018,,555903,24,2096,1
1242020,3,5/26/2018,,555903,24,11,6
1242021,1,5/26/2018,,1731696,66,448,1
1242021,2,5/26/2018,,1731696,66,143,6
1242021,3,5/26/2018,,1731696,66,1634,4
1242023,1,5/26/2018,,1557593,61,2085,3
1242023,2,5/26/2018,,1557593,61,1468,3
1242023,3,5/26/2018,,1557593,61,160,4
1242023,4,5/26/2018,,1557593,61,458,3
1242023,5,5/26/2018,,1557593,61,1979,2
1242024,1,5/26/2018,,1157063,41,1677,2
1242024,2,5/26/2018,,1157063,41,1582,3
1242025,1,5/26/2018,,113481,6,445,2
1242026,1,5/26/2018,,1604428,54,1471,3
